iso3,decile,capex,income,region
ARM,100,950991.4638080302,Emerging Market Economies,Caucasus and Central Asia
AUS,10,13442130.306873502,Advanced Economies,Advanced Economies
AUS,20,4590819.750215988,Advanced Economies,Advanced Economies
AUS,30,5357458.339000434,Advanced Economies,Advanced Economies
AUS,40,1631140.057929423,Advanced Economies,Advanced Economies
AUS,50,815934.1299260416,Advanced Economies,Advanced Economies
AUS,60,447131.2532412064,Advanced Economies,Advanced Economies
AUS,70,1567582.9204366324,Advanced Economies,Advanced Economies
AUS,80,3629282.8815313764,Advanced Economies,Advanced Economies
AUS,90,8598543.22561602,Advanced Economies,Advanced Economies
AUS,100,45722993.4269822,Advanced Economies,Advanced Economies
AUT,10,32420743.98121619,Advanced Economies,Advanced Economies
AUT,20,5923456.185936318,Advanced Economies,Advanced Economies
AUT,30,4737895.458261469,Advanced Economies,Advanced Economies
AUT,40,3141803.846272507,Advanced Economies,Advanced Economies
AUT,50,3393141.464460162,Advanced Economies,Advanced Economies
AUT,60,2745615.7596032596,Advanced Economies,Advanced Economies
AUT,70,2139174.767533105,Advanced Economies,Advanced Economies
AUT,80,2364897.528948227,Advanced Economies,Advanced Economies
AUT,90,1997973.688043122,Advanced Economies,Advanced Economies
AUT,100,1396918.5327286955,Advanced Economies,Advanced Economies
AZE,10,20482013.44487846,Emerging Market Economies,Caucasus and Central Asia
AZE,20,6199043.890934008,Emerging Market Economies,Caucasus and Central Asia
AZE,30,6890207.386286409,Emerging Market Economies,Caucasus and Central Asia
AZE,40,4439774.935729647,Emerging Market Economies,Caucasus and Central Asia
AZE,50,3764185.71900266,Emerging Market Economies,Caucasus and Central Asia
AZE,60,4223779.413165037,Emerging Market Economies,Caucasus and Central Asia
AZE,70,4435614.672628034,Emerging Market Economies,Caucasus and Central Asia
AZE,80,3605692.5530206957,Emerging Market Economies,Caucasus and Central Asia
AZE,90,3089054.8802721705,Emerging Market Economies,Caucasus and Central Asia
AZE,100,2081071.9283165084,Emerging Market Economies,Caucasus and Central Asia
BHR,10,1295077.0425638682,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
BHR,20,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
BHR,30,588501.0801075861,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
BHR,40,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
BHR,50,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
BHR,60,1656159.0845833805,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
BHR,70,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
BHR,80,1068211.2140732813,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
BHR,90,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
BHR,100,1543449.719633599,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
BGD,10,309803225.6573742,Low Income Developing Countries,Emerging and Developing Asia
BGD,20,159849700.74628326,Low Income Developing Countries,Emerging and Developing Asia
BGD,30,110952962.73561834,Low Income Developing Countries,Emerging and Developing Asia
BGD,40,92023345.87255263,Low Income Developing Countries,Emerging and Developing Asia
BGD,50,98310417.00988317,Low Income Developing Countries,Emerging and Developing Asia
BGD,60,84580480.30197985,Low Income Developing Countries,Emerging and Developing Asia
BGD,70,76627366.4399489,Low Income Developing Countries,Emerging and Developing Asia
BGD,80,69360750.57206792,Low Income Developing Countries,Emerging and Developing Asia
BGD,90,57407334.94976561,Low Income Developing Countries,Emerging and Developing Asia
BGD,100,45816806.69542441,Low Income Developing Countries,Emerging and Developing Asia
BRB,10,631236.2943139909,Emerging Market Economies,Latin America and the Caribbean
BRB,20,332553.75505322433,Emerging Market Economies,Latin America and the Caribbean
BRB,30,182904.5652792734,Emerging Market Economies,Latin America and the Caribbean
BRB,40,238638.11126504524,Emerging Market Economies,Latin America and the Caribbean
BRB,50,111507.17625058806,Emerging Market Economies,Latin America and the Caribbean
BRB,60,141023.78172868493,Emerging Market Economies,Latin America and the Caribbean
BRB,70,65206.618637887106,Emerging Market Economies,Latin America and the Caribbean
BRB,80,59873.361249294496,Emerging Market Economies,Latin America and the Caribbean
BRB,90,61584.02871356005,Emerging Market Economies,Latin America and the Caribbean
BRB,100,66419.13840594687,Emerging Market Economies,Latin America and the Caribbean
BLR,10,32899265.85928624,Emerging Market Economies,Emerging and Developing Europe
BLR,20,7924446.707266689,Emerging Market Economies,Emerging and Developing Europe
BLR,30,3830754.6749786306,Emerging Market Economies,Emerging and Developing Europe
BLR,40,2534623.708632466,Emerging Market Economies,Emerging and Developing Europe
BLR,50,2254407.9195964006,Emerging Market Economies,Emerging and Developing Europe
BLR,60,1804768.3125477673,Emerging Market Economies,Emerging and Developing Europe
BLR,70,1286725.1924402204,Emerging Market Economies,Emerging and Developing Europe
BLR,80,1353137.9642340103,Emerging Market Economies,Emerging and Developing Europe
BLR,90,1193103.013931284,Emerging Market Economies,Emerging and Developing Europe
BLR,100,1116391.2008480246,Emerging Market Economies,Emerging and Developing Europe
BEL,10,0.0,Advanced Economies,Advanced Economies
BEL,20,0.0,Advanced Economies,Advanced Economies
BEL,30,0.0,Advanced Economies,Advanced Economies
BEL,40,0.0,Advanced Economies,Advanced Economies
BEL,50,0.0,Advanced Economies,Advanced Economies
BEL,60,0.0,Advanced Economies,Advanced Economies
BEL,70,0.0,Advanced Economies,Advanced Economies
BEL,80,0.0,Advanced Economies,Advanced Economies
BEL,90,0.0,Advanced Economies,Advanced Economies
BEL,100,2078552.0697168347,Advanced Economies,Advanced Economies
BLZ,10,787842.5548316765,Emerging Market Economies,Latin America and the Caribbean
BLZ,20,0.0,Emerging Market Economies,Latin America and the Caribbean
BLZ,30,328204.06265656557,Emerging Market Economies,Latin America and the Caribbean
BLZ,40,0.0,Emerging Market Economies,Latin America and the Caribbean
BLZ,50,284721.52638031065,Emerging Market Economies,Latin America and the Caribbean
BLZ,60,0.0,Emerging Market Economies,Latin America and the Caribbean
BLZ,70,616189.5349354792,Emerging Market Economies,Latin America and the Caribbean
BLZ,80,0.0,Emerging Market Economies,Latin America and the Caribbean
BLZ,90,282808.87202586216,Emerging Market Economies,Latin America and the Caribbean
BLZ,100,225422.8255176092,Emerging Market Economies,Latin America and the Caribbean
BEN,10,25495787.887413874,Low Income Developing Countries,Sub-Sahara Africa
BEN,20,8746163.7578998,Low Income Developing Countries,Sub-Sahara Africa
BEN,30,6562525.284630198,Low Income Developing Countries,Sub-Sahara Africa
BEN,40,6480035.083817061,Low Income Developing Countries,Sub-Sahara Africa
BEN,50,5651571.432829725,Low Income Developing Countries,Sub-Sahara Africa
BEN,60,4484064.315547533,Low Income Developing Countries,Sub-Sahara Africa
BEN,70,8363721.849999398,Low Income Developing Countries,Sub-Sahara Africa
BEN,80,8648707.032460544,Low Income Developing Countries,Sub-Sahara Africa
BEN,90,7860761.379366548,Low Income Developing Countries,Sub-Sahara Africa
BEN,100,6755696.695629335,Low Income Developing Countries,Sub-Sahara Africa
BTN,10,1417408.2169220808,Low Income Developing Countries,Emerging and Developing Asia
BTN,20,523733.1698056257,Low Income Developing Countries,Emerging and Developing Asia
BTN,30,554428.6647270578,Low Income Developing Countries,Emerging and Developing Asia
BTN,40,391524.8002882151,Low Income Developing Countries,Emerging and Developing Asia
BTN,50,315805.169146557,Low Income Developing Countries,Emerging and Developing Asia
BTN,60,370521.91554335185,Low Income Developing Countries,Emerging and Developing Asia
BTN,70,354017.2795824301,Low Income Developing Countries,Emerging and Developing Asia
BTN,80,299960.77724922914,Low Income Developing Countries,Emerging and Developing Asia
BTN,90,324213.7175918889,Low Income Developing Countries,Emerging and Developing Asia
BTN,100,172221.27589818835,Low Income Developing Countries,Emerging and Developing Asia
BOL,10,25024542.760239676,Emerging Market Economies,Latin America and the Caribbean
BOL,20,2716360.05510916,Emerging Market Economies,Latin America and the Caribbean
BOL,30,2653164.5094442153,Emerging Market Economies,Latin America and the Caribbean
BOL,40,3079871.7065853216,Emerging Market Economies,Latin America and the Caribbean
BOL,50,3647004.715874088,Emerging Market Economies,Latin America and the Caribbean
BOL,60,4503225.270241304,Emerging Market Economies,Latin America and the Caribbean
BOL,70,2837898.460322337,Emerging Market Economies,Latin America and the Caribbean
BOL,80,2665652.3660604856,Emerging Market Economies,Latin America and the Caribbean
BOL,90,2170068.127133267,Emerging Market Economies,Latin America and the Caribbean
BOL,100,4044901.4691440626,Emerging Market Economies,Latin America and the Caribbean
BIH,10,3392662.0108947726,Emerging Market Economies,Emerging and Developing Europe
BIH,20,2880977.843256232,Emerging Market Economies,Emerging and Developing Europe
BIH,30,3057965.5637078015,Emerging Market Economies,Emerging and Developing Europe
BIH,40,1535232.3005773074,Emerging Market Economies,Emerging and Developing Europe
BIH,50,1554569.0581513168,Emerging Market Economies,Emerging and Developing Europe
BIH,60,2330256.05601121,Emerging Market Economies,Emerging and Developing Europe
BIH,70,3203871.5425859373,Emerging Market Economies,Emerging and Developing Europe
BIH,80,1484929.1821443085,Emerging Market Economies,Emerging and Developing Europe
BIH,90,932667.2117156712,Emerging Market Economies,Emerging and Developing Europe
BIH,100,620507.6874851306,Emerging Market Economies,Emerging and Developing Europe
BWA,10,577013.0799922582,Emerging Market Economies,Sub-Sahara Africa
BWA,20,1351979.401008043,Emerging Market Economies,Sub-Sahara Africa
BWA,30,1191100.4751368351,Emerging Market Economies,Sub-Sahara Africa
BWA,40,854932.9016680556,Emerging Market Economies,Sub-Sahara Africa
BWA,50,633827.9316524265,Emerging Market Economies,Sub-Sahara Africa
BWA,60,568316.2172287697,Emerging Market Economies,Sub-Sahara Africa
BWA,70,2330556.6109841373,Emerging Market Economies,Sub-Sahara Africa
BWA,80,1229909.1630108021,Emerging Market Economies,Sub-Sahara Africa
BWA,90,1252507.0372587042,Emerging Market Economies,Sub-Sahara Africa
BWA,100,1317345.453170412,Emerging Market Economies,Sub-Sahara Africa
BRA,10,458814973.8719607,Emerging Market Economies,Latin America and the Caribbean
BRA,20,109157539.35133377,Emerging Market Economies,Latin America and the Caribbean
BRA,30,60900054.33982269,Emerging Market Economies,Latin America and the Caribbean
BRA,40,44113888.83818021,Emerging Market Economies,Latin America and the Caribbean
BRA,50,35710092.76293941,Emerging Market Economies,Latin America and the Caribbean
BRA,60,49835476.81018981,Emerging Market Economies,Latin America and the Caribbean
BRA,70,41409810.51720392,Emerging Market Economies,Latin America and the Caribbean
BRA,80,35938550.35414831,Emerging Market Economies,Latin America and the Caribbean
BRA,90,35577532.36488533,Emerging Market Economies,Latin America and the Caribbean
BRA,100,41555737.497210585,Emerging Market Economies,Latin America and the Caribbean
BRN,10,0.0,Emerging Market Economies,Emerging and Developing Asia
BRN,20,0.0,Emerging Market Economies,Emerging and Developing Asia
BRN,30,0.0,Emerging Market Economies,Emerging and Developing Asia
BRN,40,0.0,Emerging Market Economies,Emerging and Developing Asia
BRN,50,0.0,Emerging Market Economies,Emerging and Developing Asia
BRN,60,127748.68766201235,Emerging Market Economies,Emerging and Developing Asia
BRN,70,62436.993100174084,Emerging Market Economies,Emerging and Developing Asia
BRN,80,32632.25836758381,Emerging Market Economies,Emerging and Developing Asia
BRN,90,18715.7445710917,Emerging Market Economies,Emerging and Developing Asia
BRN,100,19141.732145995367,Emerging Market Economies,Emerging and Developing Asia
BGR,10,23019854.220898792,Emerging Market Economies,Emerging and Developing Europe
BGR,20,5418382.332549703,Emerging Market Economies,Emerging and Developing Europe
BGR,30,4289201.9182082,Emerging Market Economies,Emerging and Developing Europe
BGR,40,2550925.9393694955,Emerging Market Economies,Emerging and Developing Europe
BGR,50,2207751.2550673317,Emerging Market Economies,Emerging and Developing Europe
BGR,60,1959941.5675625682,Emerging Market Economies,Emerging and Developing Europe
BGR,70,1402222.1938486684,Emerging Market Economies,Emerging and Developing Europe
BGR,80,1142785.9140485455,Emerging Market Economies,Emerging and Developing Europe
BGR,90,937733.0287899663,Emerging Market Economies,Emerging and Developing Europe
BGR,100,594693.089793384,Emerging Market Economies,Emerging and Developing Europe
BFA,10,38621593.69284598,Low Income Developing Countries,Sub-Sahara Africa
BFA,20,9319847.26374713,Low Income Developing Countries,Sub-Sahara Africa
BFA,30,15456975.366816375,Low Income Developing Countries,Sub-Sahara Africa
BFA,40,9348040.02634471,Low Income Developing Countries,Sub-Sahara Africa
BFA,50,9408671.053460514,Low Income Developing Countries,Sub-Sahara Africa
BFA,60,12451190.281823035,Low Income Developing Countries,Sub-Sahara Africa
BFA,70,8857896.863723144,Low Income Developing Countries,Sub-Sahara Africa
BFA,80,10825307.243612379,Low Income Developing Countries,Sub-Sahara Africa
BFA,90,8930778.990643332,Low Income Developing Countries,Sub-Sahara Africa
BFA,100,9251455.386156417,Low Income Developing Countries,Sub-Sahara Africa
BDI,10,10392304.845413268,Low Income Developing Countries,Sub-Sahara Africa
BDI,20,13822193.111265708,Low Income Developing Countries,Sub-Sahara Africa
BDI,30,6743451.144134826,Low Income Developing Countries,Sub-Sahara Africa
BDI,40,8156421.980447427,Low Income Developing Countries,Sub-Sahara Africa
BDI,50,8455235.778989289,Low Income Developing Countries,Sub-Sahara Africa
BDI,60,5884969.783867796,Low Income Developing Countries,Sub-Sahara Africa
BDI,70,7411012.392885332,Low Income Developing Countries,Sub-Sahara Africa
BDI,80,5598179.994235072,Low Income Developing Countries,Sub-Sahara Africa
BDI,90,5289232.161395926,Low Income Developing Countries,Sub-Sahara Africa
BDI,100,3686086.9023118815,Low Income Developing Countries,Sub-Sahara Africa
CPV,10,1379984.9699487542,Emerging Market Economies,Sub-Sahara Africa
CPV,20,411381.3118065809,Emerging Market Economies,Sub-Sahara Africa
CPV,30,749243.9172020934,Emerging Market Economies,Sub-Sahara Africa
CPV,40,238551.893624846,Emerging Market Economies,Sub-Sahara Africa
CPV,50,251095.8792613518,Emerging Market Economies,Sub-Sahara Africa
CPV,60,99246.98842267893,Emerging Market Economies,Sub-Sahara Africa
CPV,70,90237.70874000766,Emerging Market Economies,Sub-Sahara Africa
CPV,80,64295.04484967148,Emerging Market Economies,Sub-Sahara Africa
CPV,90,164224.07656949176,Emerging Market Economies,Sub-Sahara Africa
CPV,100,142399.74805479444,Emerging Market Economies,Sub-Sahara Africa
KHM,10,16956268.468811378,Low Income Developing Countries,Emerging and Developing Asia
KHM,20,9284133.276504772,Low Income Developing Countries,Emerging and Developing Asia
KHM,30,3900712.7621903047,Low Income Developing Countries,Emerging and Developing Asia
KHM,40,4780701.659832162,Low Income Developing Countries,Emerging and Developing Asia
KHM,50,3337269.2475018078,Low Income Developing Countries,Emerging and Developing Asia
KHM,60,3984227.3911522655,Low Income Developing Countries,Emerging and Developing Asia
KHM,70,4413544.630905539,Low Income Developing Countries,Emerging and Developing Asia
KHM,80,8712135.849016493,Low Income Developing Countries,Emerging and Developing Asia
KHM,90,6072598.9645246165,Low Income Developing Countries,Emerging and Developing Asia
KHM,100,2628338.603063156,Low Income Developing Countries,Emerging and Developing Asia
CMR,10,46821894.781843305,Low Income Developing Countries,Sub-Sahara Africa
CMR,20,20935840.27657325,Low Income Developing Countries,Sub-Sahara Africa
CMR,30,17741926.057298876,Low Income Developing Countries,Sub-Sahara Africa
CMR,40,12667543.184349861,Low Income Developing Countries,Sub-Sahara Africa
CMR,50,18924156.183389794,Low Income Developing Countries,Sub-Sahara Africa
CMR,60,12855351.789727513,Low Income Developing Countries,Sub-Sahara Africa
CMR,70,8703495.90985767,Low Income Developing Countries,Sub-Sahara Africa
CMR,80,10525096.773836313,Low Income Developing Countries,Sub-Sahara Africa
CMR,90,9042072.883457433,Low Income Developing Countries,Sub-Sahara Africa
CMR,100,5521554.738048428,Low Income Developing Countries,Sub-Sahara Africa
CAN,10,121299104.55571096,Advanced Economies,Advanced Economies
CAN,20,10529567.276550757,Advanced Economies,Advanced Economies
CAN,30,8901409.061394172,Advanced Economies,Advanced Economies
CAN,40,6563871.45190422,Advanced Economies,Advanced Economies
CAN,50,5499633.499630745,Advanced Economies,Advanced Economies
CAN,60,2946261.9475722243,Advanced Economies,Advanced Economies
CAN,70,2692151.0862601902,Advanced Economies,Advanced Economies
CAN,80,2843252.2010346823,Advanced Economies,Advanced Economies
CAN,90,18450376.7514485,Advanced Economies,Advanced Economies
CAN,100,63244982.54210825,Advanced Economies,Advanced Economies
CAF,10,9914662.487159519,Low Income Developing Countries,Sub-Sahara Africa
CAF,20,5745434.216790528,Low Income Developing Countries,Sub-Sahara Africa
CAF,30,4909774.372382728,Low Income Developing Countries,Sub-Sahara Africa
CAF,40,2803205.733171239,Low Income Developing Countries,Sub-Sahara Africa
CAF,50,2191224.6935337507,Low Income Developing Countries,Sub-Sahara Africa
CAF,60,3339852.397813533,Low Income Developing Countries,Sub-Sahara Africa
CAF,70,1768854.004773751,Low Income Developing Countries,Sub-Sahara Africa
CAF,80,1631139.2181187032,Low Income Developing Countries,Sub-Sahara Africa
CAF,90,1051008.430032493,Low Income Developing Countries,Sub-Sahara Africa
CAF,100,1467390.4688909908,Low Income Developing Countries,Sub-Sahara Africa
TCD,10,17051693.79035406,Low Income Developing Countries,Sub-Sahara Africa
TCD,20,10469705.865876496,Low Income Developing Countries,Sub-Sahara Africa
TCD,30,12747165.138633344,Low Income Developing Countries,Sub-Sahara Africa
TCD,40,9692508.206633002,Low Income Developing Countries,Sub-Sahara Africa
TCD,50,10521792.445836576,Low Income Developing Countries,Sub-Sahara Africa
TCD,60,11993175.568262866,Low Income Developing Countries,Sub-Sahara Africa
TCD,70,9378734.3728358,Low Income Developing Countries,Sub-Sahara Africa
TCD,80,8703770.025075803,Low Income Developing Countries,Sub-Sahara Africa
TCD,90,7554612.816806201,Low Income Developing Countries,Sub-Sahara Africa
TCD,100,5622172.930111852,Low Income Developing Countries,Sub-Sahara Africa
CHL,10,30624908.293940026,Emerging Market Economies,Latin America and the Caribbean
CHL,20,4516569.194867215,Emerging Market Economies,Latin America and the Caribbean
CHL,30,6317461.071753412,Emerging Market Economies,Latin America and the Caribbean
CHL,40,5064231.69081209,Emerging Market Economies,Latin America and the Caribbean
CHL,50,4257696.957739338,Emerging Market Economies,Latin America and the Caribbean
CHL,60,2689946.6459038723,Emerging Market Economies,Latin America and the Caribbean
CHL,70,6300580.264751306,Emerging Market Economies,Latin America and the Caribbean
CHL,80,6855353.830455424,Emerging Market Economies,Latin America and the Caribbean
CHL,90,1122893.7992297928,Emerging Market Economies,Latin America and the Caribbean
CHL,100,1346743.9558872802,Emerging Market Economies,Latin America and the Caribbean
CHN,10,0.0,Emerging Market Economies,Emerging and Developing Asia
CHN,20,0.0,Emerging Market Economies,Emerging and Developing Asia
CHN,30,0.0,Emerging Market Economies,Emerging and Developing Asia
CHN,40,0.0,Emerging Market Economies,Emerging and Developing Asia
CHN,50,0.0,Emerging Market Economies,Emerging and Developing Asia
CHN,60,0.0,Emerging Market Economies,Emerging and Developing Asia
CHN,70,0.0,Emerging Market Economies,Emerging and Developing Asia
CHN,80,0.0,Emerging Market Economies,Emerging and Developing Asia
CHN,90,0.0,Emerging Market Economies,Emerging and Developing Asia
CHN,100,141128362.73740754,Emerging Market Economies,Emerging and Developing Asia
COL,10,187777469.13302007,Emerging Market Economies,Latin America and the Caribbean
COL,20,25773032.92934482,Emerging Market Economies,Latin America and the Caribbean
COL,30,18388398.142496005,Emerging Market Economies,Latin America and the Caribbean
COL,40,13231913.205331078,Emerging Market Economies,Latin America and the Caribbean
COL,50,14343104.346219784,Emerging Market Economies,Latin America and the Caribbean
COL,60,8711147.698078634,Emerging Market Economies,Latin America and the Caribbean
COL,70,9829568.777865244,Emerging Market Economies,Latin America and the Caribbean
COL,80,7622759.374985808,Emerging Market Economies,Latin America and the Caribbean
COL,90,6425633.369463762,Emerging Market Economies,Latin America and the Caribbean
COL,100,10708305.720508715,Emerging Market Economies,Latin America and the Caribbean
COD,10,135007763.19279036,Low Income Developing Countries,Sub-Sahara Africa
COD,20,61762356.65755535,Low Income Developing Countries,Sub-Sahara Africa
COD,30,21312515.217580006,Low Income Developing Countries,Sub-Sahara Africa
COD,40,72336955.45000754,Low Income Developing Countries,Sub-Sahara Africa
COD,50,129914767.17919484,Low Income Developing Countries,Sub-Sahara Africa
COD,60,106090536.83472419,Low Income Developing Countries,Sub-Sahara Africa
COD,70,88181224.25486308,Low Income Developing Countries,Sub-Sahara Africa
COD,80,58003841.20429643,Low Income Developing Countries,Sub-Sahara Africa
COD,90,40089827.287453935,Low Income Developing Countries,Sub-Sahara Africa
COD,100,22862035.708549835,Low Income Developing Countries,Sub-Sahara Africa
COG,10,0.0,Low Income Developing Countries,Sub-Sahara Africa
COG,20,2332233.250669297,Low Income Developing Countries,Sub-Sahara Africa
COG,30,6501859.643681089,Low Income Developing Countries,Sub-Sahara Africa
COG,40,1295073.3186731406,Low Income Developing Countries,Sub-Sahara Africa
COG,50,932716.6168824901,Low Income Developing Countries,Sub-Sahara Africa
COG,60,949515.6653679583,Low Income Developing Countries,Sub-Sahara Africa
COG,70,688337.005737147,Low Income Developing Countries,Sub-Sahara Africa
COG,80,1016702.4836310364,Low Income Developing Countries,Sub-Sahara Africa
COG,90,743230.1587624014,Low Income Developing Countries,Sub-Sahara Africa
COG,100,241283.94117963497,Low Income Developing Countries,Sub-Sahara Africa
CRI,10,2496408.823587826,Emerging Market Economies,Latin America and the Caribbean
CRI,20,575558.0678730577,Emerging Market Economies,Latin America and the Caribbean
CRI,30,1469902.545362129,Emerging Market Economies,Latin America and the Caribbean
CRI,40,482998.08616772597,Emerging Market Economies,Latin America and the Caribbean
CRI,50,355386.84370899224,Emerging Market Economies,Latin America and the Caribbean
CRI,60,439959.49909547943,Emerging Market Economies,Latin America and the Caribbean
CRI,70,498527.65008931473,Emerging Market Economies,Latin America and the Caribbean
CRI,80,354170.88068009034,Emerging Market Economies,Latin America and the Caribbean
CRI,90,1577235.4020528272,Emerging Market Economies,Latin America and the Caribbean
CRI,100,1414942.2316272957,Emerging Market Economies,Latin America and the Caribbean
CIV,10,38491612.82790313,Low Income Developing Countries,Sub-Sahara Africa
CIV,20,16290429.039983965,Low Income Developing Countries,Sub-Sahara Africa
CIV,30,15705420.311955836,Low Income Developing Countries,Sub-Sahara Africa
CIV,40,11608236.954485323,Low Income Developing Countries,Sub-Sahara Africa
CIV,50,13698120.237989644,Low Income Developing Countries,Sub-Sahara Africa
CIV,60,14619244.05377514,Low Income Developing Countries,Sub-Sahara Africa
CIV,70,9727512.0833172,Low Income Developing Countries,Sub-Sahara Africa
CIV,80,8337930.074227462,Low Income Developing Countries,Sub-Sahara Africa
CIV,90,8765860.467909703,Low Income Developing Countries,Sub-Sahara Africa
CIV,100,5396431.970018216,Low Income Developing Countries,Sub-Sahara Africa
HRV,10,12678611.911404178,Emerging Market Economies,Emerging and Developing Europe
HRV,20,3063167.724060264,Emerging Market Economies,Emerging and Developing Europe
